YCSB Client 0.1
Command line: -t -db com.yahoo.ycsb.db.Memcached -P workloads/workloadb -p memcached.server=localhost -p memcached.port=11212
[OVERALL], RunTime(ms), 2891.0
[OVERALL], Throughput(ops/sec), 3459.010722933241
[UPDATE], Operations, 501
[UPDATE], AverageLatency(us), 401.80838323353294
[UPDATE], MinLatency(us), 233
[UPDATE], MaxLatency(us), 14667
[UPDATE], 95thPercentileLatency(ms), 580
[UPDATE], 99thPercentileLatency(ms), 708
[UPDATE], Return=0, 501
[UPDATE], 0, 0
[UPDATE], 1, 0
[UPDATE], 2, 0
[UPDATE], 3, 0
[UPDATE], 4, 0
[UPDATE], 5, 0
[UPDATE], 6, 0
[UPDATE], 7, 0
[UPDATE], 8, 0
[UPDATE], 9, 0
[UPDATE], 10, 0
[UPDATE], 11, 0
[UPDATE], 12, 0
[UPDATE], 13, 0
[UPDATE], 14, 0
[UPDATE], 15, 0
[UPDATE], 16, 0
[UPDATE], 17, 0
[UPDATE], 18, 0
[UPDATE], 19, 0
[UPDATE], 20, 0
[UPDATE], 21, 0
[UPDATE], 22, 0
[UPDATE], 23, 0
[UPDATE], 24, 0
[UPDATE], 25, 0
[UPDATE], 26, 0
[UPDATE], 27, 0
[UPDATE], 28, 0
[UPDATE], 29, 0
[UPDATE], 30, 0
[UPDATE], 31, 0
[UPDATE], 32, 0
[UPDATE], 33, 0
[UPDATE], 34, 0
[UPDATE], 35, 0
[UPDATE], 36, 0
[UPDATE], 37, 0
[UPDATE], 38, 0
[UPDATE], 39, 0
[UPDATE], 40, 0
[UPDATE], 41, 0
[UPDATE], 42, 0
[UPDATE], 43, 0
[UPDATE], 44, 0
[UPDATE], 45, 0
[UPDATE], 46, 0
[UPDATE], 47, 0
[UPDATE], 48, 0
[UPDATE], 49, 0
[UPDATE], 50, 0
[UPDATE], 51, 0
[UPDATE], 52, 0
[UPDATE], 53, 0
[UPDATE], 54, 0
[UPDATE], 55, 0
[UPDATE], 56, 0
[UPDATE], 57, 0
[UPDATE], 58, 0
[UPDATE], 59, 0
[UPDATE], 60, 0
[UPDATE], 61, 0
[UPDATE], 62, 0
[UPDATE], 63, 0
[UPDATE], 64, 0
[UPDATE], 65, 0
[UPDATE], 66, 0
[UPDATE], 67, 0
[UPDATE], 68, 0
[UPDATE], 69, 0
[UPDATE], 70, 0
[UPDATE], 71, 0
[UPDATE], 72, 0
[UPDATE], 73, 0
[UPDATE], 74, 0
[UPDATE], 75, 0
[UPDATE], 76, 0
[UPDATE], 77, 0
[UPDATE], 78, 0
[UPDATE], 79, 0
[UPDATE], 80, 0
[UPDATE], 81, 0
[UPDATE], 82, 0
[UPDATE], 83, 0
[UPDATE], 84, 0
[UPDATE], 85, 0
[UPDATE], 86, 0
[UPDATE], 87, 0
[UPDATE], 88, 0
[UPDATE], 89, 0
[UPDATE], 90, 0
[UPDATE], 91, 0
[UPDATE], 92, 0
[UPDATE], 93, 0
[UPDATE], 94, 0
[UPDATE], 95, 0
[UPDATE], 96, 0
[UPDATE], 97, 0
[UPDATE], 98, 0
[UPDATE], 99, 0
[UPDATE], 100, 0
[UPDATE], 101, 0
[UPDATE], 102, 0
[UPDATE], 103, 0
[UPDATE], 104, 0
[UPDATE], 105, 0
[UPDATE], 106, 0
[UPDATE], 107, 0
[UPDATE], 108, 0
[UPDATE], 109, 0
[UPDATE], 110, 0
[UPDATE], 111, 0
[UPDATE], 112, 0
[UPDATE], 113, 0
[UPDATE], 114, 0
[UPDATE], 115, 0
[UPDATE], 116, 0
[UPDATE], 117, 0
[UPDATE], 118, 0
[UPDATE], 119, 0
[UPDATE], 120, 0
[UPDATE], 121, 0
[UPDATE], 122, 0
[UPDATE], 123, 0
[UPDATE], 124, 0
[UPDATE], 125, 0
[UPDATE], 126, 0
[UPDATE], 127, 0
[UPDATE], 128, 0
[UPDATE], 129, 0
[UPDATE], 130, 0
[UPDATE], 131, 0
[UPDATE], 132, 0
[UPDATE], 133, 0
[UPDATE], 134, 0
[UPDATE], 135, 0
[UPDATE], 136, 0
[UPDATE], 137, 0
[UPDATE], 138, 0
[UPDATE], 139, 0
[UPDATE], 140, 0
[UPDATE], 141, 0
[UPDATE], 142, 0
[UPDATE], 143, 0
[UPDATE], 144, 0
[UPDATE], 145, 0
[UPDATE], 146, 0
[UPDATE], 147, 0
[UPDATE], 148, 0
[UPDATE], 149, 0
[UPDATE], 150, 0
[UPDATE], 151, 0
[UPDATE], 152, 0
[UPDATE], 153, 0
[UPDATE], 154, 0
[UPDATE], 155, 0
[UPDATE], 156, 0
[UPDATE], 157, 0
[UPDATE], 158, 0
[UPDATE], 159, 0
[UPDATE], 160, 0
[UPDATE], 161, 0
[UPDATE], 162, 0
[UPDATE], 163, 0
[UPDATE], 164, 0
[UPDATE], 165, 0
[UPDATE], 166, 0
[UPDATE], 167, 0
[UPDATE], 168, 0
[UPDATE], 169, 0
[UPDATE], 170, 0
[UPDATE], 171, 0
[UPDATE], 172, 0
[UPDATE], 173, 0
[UPDATE], 174, 0
[UPDATE], 175, 0
[UPDATE], 176, 0
[UPDATE], 177, 0
[UPDATE], 178, 0
[UPDATE], 179, 0
[UPDATE], 180, 0
[UPDATE], 181, 0
[UPDATE], 182, 0
[UPDATE], 183, 0
[UPDATE], 184, 0
[UPDATE], 185, 0
[UPDATE], 186, 0
[UPDATE], 187, 0
[UPDATE], 188, 0
[UPDATE], 189, 0
[UPDATE], 190, 0
[UPDATE], 191, 0
[UPDATE], 192, 0
[UPDATE], 193, 0
[UPDATE], 194, 0
[UPDATE], 195, 0
[UPDATE], 196, 0
[UPDATE], 197, 0
[UPDATE], 198, 0
[UPDATE], 199, 0
[UPDATE], 200, 0
[UPDATE], 201, 0
[UPDATE], 202, 0
[UPDATE], 203, 0
[UPDATE], 204, 0
[UPDATE], 205, 0
[UPDATE], 206, 0
[UPDATE], 207, 0
[UPDATE], 208, 0
[UPDATE], 209, 0
[UPDATE], 210, 0
[UPDATE], 211, 0
[UPDATE], 212, 0
[UPDATE], 213, 0
[UPDATE], 214, 0
[UPDATE], 215, 0
[UPDATE], 216, 0
[UPDATE], 217, 0
[UPDATE], 218, 0
[UPDATE], 219, 0
[UPDATE], 220, 0
[UPDATE], 221, 0
[UPDATE], 222, 0
[UPDATE], 223, 0
[UPDATE], 224, 0
[UPDATE], 225, 0
[UPDATE], 226, 0
[UPDATE], 227, 0
[UPDATE], 228, 0
[UPDATE], 229, 0
[UPDATE], 230, 0
[UPDATE], 231, 0
[UPDATE], 232, 0
[UPDATE], 233, 2
[UPDATE], 234, 1
[UPDATE], 235, 0
[UPDATE], 236, 0
[UPDATE], 237, 1
[UPDATE], 238, 0
[UPDATE], 239, 1
[UPDATE], 240, 1
[UPDATE], 241, 4
[UPDATE], 242, 2
[UPDATE], 243, 6
[UPDATE], 244, 5
[UPDATE], 245, 3
[UPDATE], 246, 5
[UPDATE], 247, 7
[UPDATE], 248, 6
[UPDATE], 249, 4
[UPDATE], 250, 8
[UPDATE], 251, 7
[UPDATE], 252, 6
[UPDATE], 253, 7
[UPDATE], 254, 6
[UPDATE], 255, 10
[UPDATE], 256, 12
[UPDATE], 257, 5
[UPDATE], 258, 12
[UPDATE], 259, 6
[UPDATE], 260, 7
[UPDATE], 261, 6
[UPDATE], 262, 6
[UPDATE], 263, 4
[UPDATE], 264, 2
[UPDATE], 265, 2
[UPDATE], 266, 2
[UPDATE], 267, 2
[UPDATE], 268, 1
[UPDATE], 269, 2
[UPDATE], 270, 2
[UPDATE], 271, 1
[UPDATE], 272, 3
[UPDATE], 273, 7
[UPDATE], 274, 1
[UPDATE], 275, 2
[UPDATE], 276, 3
[UPDATE], 277, 1
[UPDATE], 278, 2
[UPDATE], 279, 1
[UPDATE], 280, 2
[UPDATE], 281, 2
[UPDATE], 282, 2
[UPDATE], 283, 1
[UPDATE], 284, 2
[UPDATE], 285, 2
[UPDATE], 286, 3
[UPDATE], 287, 3
[UPDATE], 288, 1
[UPDATE], 289, 3
[UPDATE], 290, 2
[UPDATE], 291, 1
[UPDATE], 292, 0
[UPDATE], 293, 3
[UPDATE], 294, 2
[UPDATE], 295, 2
[UPDATE], 296, 2
[UPDATE], 297, 2
[UPDATE], 298, 4
[UPDATE], 299, 6
[UPDATE], 300, 2
[UPDATE], 301, 1
[UPDATE], 302, 2
[UPDATE], 303, 2
[UPDATE], 304, 7
[UPDATE], 305, 0
[UPDATE], 306, 0
[UPDATE], 307, 3
[UPDATE], 308, 2
[UPDATE], 309, 2
[UPDATE], 310, 4
[UPDATE], 311, 1
[UPDATE], 312, 3
[UPDATE], 313, 4
[UPDATE], 314, 2
[UPDATE], 315, 1
[UPDATE], 316, 1
[UPDATE], 317, 2
[UPDATE], 318, 2
[UPDATE], 319, 0
[UPDATE], 320, 0
[UPDATE], 321, 2
[UPDATE], 322, 1
[UPDATE], 323, 1
[UPDATE], 324, 1
[UPDATE], 325, 2
[UPDATE], 326, 1
[UPDATE], 327, 0
[UPDATE], 328, 0
[UPDATE], 329, 3
[UPDATE], 330, 1
[UPDATE], 331, 2
[UPDATE], 332, 5
[UPDATE], 333, 4
[UPDATE], 334, 0
[UPDATE], 335, 0
